state_index,bombs_0,bombs_1,bombs_2,bombs_3,bombs_4,bombs_5,bombs_6,bombs_7,bombs_8,bombs_9,coins_0,coins_1,coins_2,coins_3,coins_4,coins_5,coins_6,coins_7,coins_8,coins_9,tiles_0,tiles_1,tiles_10,tiles_11,tiles_12,tiles_13,tiles_14,tiles_15,tiles_16,tiles_17,tiles_18,tiles_19,tiles_2,tiles_20,tiles_21,tiles_22,tiles_23,tiles_24,tiles_3,tiles_4,tiles_5,tiles_6,tiles_7,tiles_8,tiles_9
2177,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2178,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2179,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2180,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2181,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2182,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2183,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2184,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2185,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2186,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2187,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2188,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2189,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2190,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2191,2,1,3,2,2,1,2,1,4,2,4,6,4,7,6,8,4,8,2,5,1,2,1,2,3,4,2,4,4,4,2,4,4,2,1,4,2,4,3,2,4,1,1,4,2
2192,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2193,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2194,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2195,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2196,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2197,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2198,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2199,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2200,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2201,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2202,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2203,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2204,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2205,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2206,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2207,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2208,3,1,1,3,2,5,1,2,1,1,6,8,6,4,5,0,8,5,8,8,4,4,4,3,1,4,1,3,1,1,3,4,4,3,1,1,4,3,4,4,4,3,3,1,1
2209,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2210,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2211,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2212,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2213,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2214,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2215,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2216,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2217,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2218,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2219,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2220,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2221,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2222,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2223,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2224,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2225,2,2,3,2,1,2,4,1,2,1,7,3,4,5,10,5,3,8,7,6,4,4,3,1,3,4,1,3,1,4,3,4,1,1,1,4,1,3,1,3,4,4,4,4,3
2226,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2227,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2228,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2229,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2230,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2231,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2232,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2233,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2234,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2235,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2236,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2237,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2238,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2239,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2240,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2241,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2242,2,2,2,3,1,1,1,2,4,2,5,5,6,4,8,8,4,6,2,8,3,1,1,4,2,4,3,4,4,4,4,2,4,4,3,3,2,4,2,2,1,1,1,4,1
2243,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2244,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2245,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2246,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2247,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2248,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2249,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2250,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2251,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2252,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2253,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2254,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2255,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2256,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2257,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2258,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2259,1,3,2,1,3,2,1,2,4,1,7,4,6,8,3,3,10,5,2,8,1,4,1,4,2,2,4,4,4,4,4,2,4,2,1,3,2,4,1,1,3,3,1,3,4
2260,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2261,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2262,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2263,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2264,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2265,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2266,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2267,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2268,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2269,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2270,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2271,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2272,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2273,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2274,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2275,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2276,2,2,1,1,4,2,2,2,3,1,5,5,7,8,2,4,5,5,5,8,2,1,4,2,2,1,4,4,4,2,3,4,4,1,4,2,3,2,1,4,2,2,1,4,4
2277,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2278,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2279,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2280,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2281,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2282,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2283,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2284,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2285,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2286,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2287,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2288,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2289,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2290,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2291,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2292,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2293,3,2,2,1,2,3,1,2,2,2,4,5,7,6,7,4,8,7,3,7,4,3,4,4,3,1,3,4,1,1,4,1,4,3,4,4,1,3,1,4,1,1,3,3,4
2294,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2295,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2296,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2297,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2298,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2299,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2300,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2301,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2302,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2303,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2304,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2305,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2306,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2307,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2308,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2309,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2310,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
2311,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2312,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2313,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2314,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2315,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2316,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2317,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2318,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2319,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2320,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2321,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2322,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
2323,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
